Zone code,Region/Countries/Area,Year,Series,System of trade,System of trade footnote,Value,Footnotes,Source
798,Tuvalu,2005,Imports CIF (millions of US dollars),G,,13,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
798,Tuvalu,2010,Imports CIF (millions of US dollars),G,,12,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
798,Tuvalu,2015,Imports CIF (millions of US dollars),G,,12,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
798,Tuvalu,2020,Imports CIF (millions of US dollars),G,,40,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
798,Tuvalu,2021,Imports CIF (millions of US dollars),G,,132,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
798,Tuvalu,2022,Imports CIF (millions of US dollars),G,,107,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
798,Tuvalu,1995,Exports FOB (millions of US dollars),G,,0,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
798,Tuvalu,2005,Exports FOB (millions of US dollars),G,,0,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
798,Tuvalu,2010,Exports FOB (millions of US dollars),G,,0,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
798,Tuvalu,2015,Exports FOB (millions of US dollars),G,,0,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
798,Tuvalu,2020,Exports FOB (millions of US dollars),G,,8,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
798,Tuvalu,2021,Exports FOB (millions of US dollars),G,,27,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
798,Tuvalu,2022,Exports FOB (millions of US dollars),G,,23,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
798,Tuvalu,1995,Balance imports/exports (millions of US dollars),G,,-6,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
798,Tuvalu,2005,Balance imports/exports (millions of US dollars),G,,-13,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
798,Tuvalu,2010,Balance imports/exports (millions of US dollars),G,,-12,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
798,Tuvalu,2015,Balance imports/exports (millions of US dollars),G,,-12,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
798,Tuvalu,2020,Balance imports/exports (millions of US dollars),G,,-32,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
798,Tuvalu,2021,Balance imports/exports (millions of US dollars),G,,-105,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
798,Tuvalu,2022,Balance imports/exports (millions of US dollars),G,,-83,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
800,Uganda,1995,Imports CIF (millions of US dollars),G,,"1,038",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
800,Uganda,2005,Imports CIF (millions of US dollars),G,,"2,054",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
800,Uganda,2010,Imports CIF (millions of US dollars),G,,"4,664",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
800,Uganda,2015,Imports CIF (millions of US dollars),G,,"5,528",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
800,Uganda,2020,Imports CIF (millions of US dollars),G,,"8,251",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
800,Uganda,2021,Imports CIF (millions of US dollars),G,,"8,924",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
800,Uganda,2022,Imports CIF (millions of US dollars),G,,"10,243",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
800,Uganda,1995,Exports FOB (millions of US dollars),G,,575,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
800,Uganda,2005,Exports FOB (millions of US dollars),G,,813,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
800,Uganda,2010,Exports FOB (millions of US dollars),G,,"1,619",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
800,Uganda,2015,Exports FOB (millions of US dollars),G,,"2,267",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
800,Uganda,2020,Exports FOB (millions of US dollars),G,,"4,149",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
800,Uganda,2021,Exports FOB (millions of US dollars),G,,"3,966",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
800,Uganda,2022,Exports FOB (millions of US dollars),G,,"3,551",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
800,Uganda,1995,Balance imports/exports (millions of US dollars),G,,-462,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
800,Uganda,2005,Balance imports/exports (millions of US dollars),G,,"-1,241",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
800,Uganda,2010,Balance imports/exports (millions of US dollars),G,,"-3,046",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
800,Uganda,2015,Balance imports/exports (millions of US dollars),G,,"-3,261",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
800,Uganda,2020,Balance imports/exports (millions of US dollars),G,,"-4,102",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
800,Uganda,2021,Balance imports/exports (millions of US dollars),G,,"-4,958",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
800,Uganda,2022,Balance imports/exports (millions of US dollars),G,,"-6,692",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
804,Ukraine,1995,Imports CIF (millions of US dollars),G,,"15,484",Estimate.;The Government of Ukraine has informed the United Nations that it is not in a position to provide statistical data concerning the Autonomous Republic of Crimea and the city of Sevastopol.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
804,Ukraine,2005,Imports CIF (millions of US dollars),G,,"36,122",The Government of Ukraine has informed the United Nations that it is not in a position to provide statistical data concerning the Autonomous Republic of Crimea and the city of Sevastopol.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
804,Ukraine,2010,Imports CIF (millions of US dollars),G,,"60,737",The Government of Ukraine has informed the United Nations that it is not in a position to provide statistical data concerning the Autonomous Republic of Crimea and the city of Sevastopol.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
804,Ukraine,2015,Imports CIF (millions of US dollars),G,,"37,516",The Government of Ukraine has informed the United Nations that it is not in a position to provide statistical data concerning the Autonomous Republic of Crimea and the city of Sevastopol.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
804,Ukraine,2020,Imports CIF (millions of US dollars),G,,"53,675",The Government of Ukraine has informed the United Nations that it is not in a position to provide statistical data concerning the Autonomous Republic of Crimea and the city of Sevastopol.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
804,Ukraine,2021,Imports CIF (millions of US dollars),G,,"69,963",The Government of Ukraine has informed the United Nations that it is not in a position to provide statistical data concerning the Autonomous Republic of Crimea and the city of Sevastopol.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
804,Ukraine,2022,Imports CIF (millions of US dollars),G,,"55,224",The Government of Ukraine has informed the United Nations that it is not in a position to provide statistical data concerning the Autonomous Republic of Crimea and the city of Sevastopol.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
804,Ukraine,1995,Exports FOB (millions of US dollars),G,,"13,128",Estimate.;The Government of Ukraine has informed the United Nations that it is not in a position to provide statistical data concerning the Autonomous Republic of Crimea and the city of Sevastopol.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
804,Ukraine,2005,Exports FOB (millions of US dollars),G,,"34,228",The Government of Ukraine has informed the United Nations that it is not in a position to provide statistical data concerning the Autonomous Republic of Crimea and the city of Sevastopol.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
804,Ukraine,2010,Exports FOB (millions of US dollars),G,,"51,430",The Government of Ukraine has informed the United Nations that it is not in a position to provide statistical data concerning the Autonomous Republic of Crimea and the city of Sevastopol.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
804,Ukraine,2015,Exports FOB (millions of US dollars),G,,"38,127",The Government of Ukraine has informed the United Nations that it is not in a position to provide statistical data concerning the Autonomous Republic of Crimea and the city of Sevastopol.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
804,Ukraine,2020,Exports FOB (millions of US dollars),G,,"49,231",The Government of Ukraine has informed the United Nations that it is not in a position to provide statistical data concerning the Autonomous Republic of Crimea and the city of Sevastopol.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
804,Ukraine,2021,Exports FOB (millions of US dollars),G,,"65,870",The Government of Ukraine has informed the United Nations that it is not in a position to provide statistical data concerning the Autonomous Republic of Crimea and the city of Sevastopol.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
804,Ukraine,2022,Exports FOB (millions of US dollars),G,,"44,443",The Government of Ukraine has informed the United Nations that it is not in a position to provide statistical data concerning the Autonomous Republic of Crimea and the city of Sevastopol.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
804,Ukraine,1995,Balance imports/exports (millions of US dollars),G,,"-2,356",Estimate.;The Government of Ukraine has informed the United Nations that it is not in a position to provide statistical data concerning the Autonomous Republic of Crimea and the city of Sevastopol.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
804,Ukraine,2005,Balance imports/exports (millions of US dollars),G,,"-1,894",The Government of Ukraine has informed the United Nations that it is not in a position to provide statistical data concerning the Autonomous Republic of Crimea and the city of Sevastopol.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
804,Ukraine,2010,Balance imports/exports (millions of US dollars),G,,"-9,307",The Government of Ukraine has informed the United Nations that it is not in a position to provide statistical data concerning the Autonomous Republic of Crimea and the city of Sevastopol.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
804,Ukraine,2015,Balance imports/exports (millions of US dollars),G,,611,The Government of Ukraine has informed the United Nations that it is not in a position to provide statistical data concerning the Autonomous Republic of Crimea and the city of Sevastopol.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
804,Ukraine,2020,Balance imports/exports (millions of US dollars),G,,"-4,444",The Government of Ukraine has informed the United Nations that it is not in a position to provide statistical data concerning the Autonomous Republic of Crimea and the city of Sevastopol.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
804,Ukraine,2021,Balance imports/exports (millions of US dollars),G,,"-4,093",The Government of Ukraine has informed the United Nations that it is not in a position to provide statistical data concerning the Autonomous Republic of Crimea and the city of Sevastopol.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
804,Ukraine,2022,Balance imports/exports (millions of US dollars),G,,"-10,781",The Government of Ukraine has informed the United Nations that it is not in a position to provide statistical data concerning the Autonomous Republic of Crimea and the city of Sevastopol.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
784,United Arab Emirates,1995,Imports CIF (millions of US dollars),S,,"20,776",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
784,United Arab Emirates,2005,Imports CIF (millions of US dollars),S,,"80,814",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
784,United Arab Emirates,2010,Imports CIF (millions of US dollars),S,,"187,001",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
784,United Arab Emirates,2015,Imports CIF (millions of US dollars),S,,"287,025",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
784,United Arab Emirates,2020,Imports CIF (millions of US dollars),S,,"246,961",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
784,United Arab Emirates,2021,Imports CIF (millions of US dollars),S,,"347,529",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
784,United Arab Emirates,2022,Imports CIF (millions of US dollars),S,,"424,374",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
784,United Arab Emirates,1995,Exports FOB (millions of US dollars),S,,"27,691",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
784,United Arab Emirates,2005,Exports FOB (millions of US dollars),S,,"115,453",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
784,United Arab Emirates,2010,Exports FOB (millions of US dollars),S,,"198,362",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
784,United Arab Emirates,2015,Exports FOB (millions of US dollars),S,,"300,479",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
784,United Arab Emirates,2020,Exports FOB (millions of US dollars),S,,"335,297",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
784,United Arab Emirates,2021,Exports FOB (millions of US dollars),S,,"425,160",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
784,United Arab Emirates,2022,Exports FOB (millions of US dollars),S,,"586,532",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
784,United Arab Emirates,1995,Balance imports/exports (millions of US dollars),S,,"6,915",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
784,United Arab Emirates,2005,Balance imports/exports (millions of US dollars),S,,"34,639",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
784,United Arab Emirates,2010,Balance imports/exports (millions of US dollars),S,,"11,361",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
784,United Arab Emirates,2015,Balance imports/exports (millions of US dollars),S,,"13,454",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
784,United Arab Emirates,2020,Balance imports/exports (millions of US dollars),S,,"88,336",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
784,United Arab Emirates,2021,Balance imports/exports (millions of US dollars),S,,"77,631",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
784,United Arab Emirates,2022,Balance imports/exports (millions of US dollars),S,,"162,158",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,1995,Imports CIF (millions of US dollars),G,,"261,456",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2005,Imports CIF (millions of US dollars),G,,"528,461",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2010,Imports CIF (millions of US dollars),G,,"627,618",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2015,Imports CIF (millions of US dollars),G,,"630,251",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2020,Imports CIF (millions of US dollars),G,,"634,175",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2021,Imports CIF (millions of US dollars),G,,"688,237",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2022,Imports CIF (millions of US dollars),G,,"822,055",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,1995,Exports FOB (millions of US dollars),G,,"234,372",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2005,Exports FOB (millions of US dollars),G,,"392,744",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2010,Exports FOB (millions of US dollars),G,,"422,014",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2015,Exports FOB (millions of US dollars),G,,"466,296",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2020,Exports FOB (millions of US dollars),G,,"395,692",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2021,Exports FOB (millions of US dollars),G,,"470,548",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2022,Exports FOB (millions of US dollars),G,,"532,327",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,1995,Balance imports/exports (millions of US dollars),G,,"-27,084",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2005,Balance imports/exports (millions of US dollars),G,,"-135,717",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2010,Balance imports/exports (millions of US dollars),G,,"-205,603",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2015,Balance imports/exports (millions of US dollars),G,,"-163,955",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2020,Balance imports/exports (millions of US dollars),G,,"-238,483",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2021,Balance imports/exports (millions of US dollars),G,,"-217,689",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2022,Balance imports/exports (millions of US dollars),G,,"-289,728",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,1995,Imports CIF (millions of US dollars),G,,"1,653",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2005,Imports CIF (millions of US dollars),G,,"3,247",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2010,Imports CIF (millions of US dollars),G,,"8,013",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2015,Imports CIF (millions of US dollars),G,,"14,706",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2020,Imports CIF (millions of US dollars),G,,"8,517",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2021,Imports CIF (millions of US dollars),G,,"10,873",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2022,Imports CIF (millions of US dollars),G,,"15,654",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,1995,Exports FOB (millions of US dollars),G,,685,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2005,Exports FOB (millions of US dollars),G,,"1,672",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2010,Exports FOB (millions of US dollars),G,,"4,051",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2015,Exports FOB (millions of US dollars),G,,"5,854",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2020,Exports FOB (millions of US dollars),G,,"6,076",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2021,Exports FOB (millions of US dollars),G,,"6,391",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2022,Exports FOB (millions of US dollars),G,,"6,825",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,1995,Balance imports/exports (millions of US dollars),G,,-968,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2005,Balance imports/exports (millions of US dollars),G,,"-1,575",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2010,Balance imports/exports (millions of US dollars),G,,"-3,962",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2015,Balance imports/exports (millions of US dollars),G,,"-8,852",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2020,Balance imports/exports (millions of US dollars),G,,"-2,440",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2021,Balance imports/exports (millions of US dollars),G,,"-4,482",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2022,Balance imports/exports (millions of US dollars),G,,"-8,830",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,1995,Imports CIF (millions of US dollars),G,,"770,821",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2005,Imports CIF (millions of US dollars),G,,"1,732,321",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2010,Imports CIF (millions of US dollars),G,,"1,968,260",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2015,Imports CIF (millions of US dollars),G,,"2,313,425",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2020,Imports CIF (millions of US dollars),G,,"2,405,382",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2021,Imports CIF (millions of US dollars),G,,"2,932,976",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2022,Imports CIF (millions of US dollars),G,,"3,372,902",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,1995,Exports FOB (millions of US dollars),G,,"582,965",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2005,Exports FOB (millions of US dollars),G,,"904,339",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2010,Exports FOB (millions of US dollars),G,,"1,278,099",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2015,Exports FOB (millions of US dollars),G,,"1,501,846",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2020,Exports FOB (millions of US dollars),G,,"1,430,254",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2021,Exports FOB (millions of US dollars),G,,"1,753,137",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2022,Exports FOB (millions of US dollars),G,,"2,062,090",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,1995,Balance imports/exports (millions of US dollars),G,,"-187,857",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2005,Balance imports/exports (millions of US dollars),G,,"-827,981",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2010,Balance imports/exports (millions of US dollars),G,,"-690,161",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2015,Balance imports/exports (millions of US dollars),G,,"-811,579",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2020,Balance imports/exports (millions of US dollars),G,,"-975,128",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2021,Balance imports/exports (millions of US dollars),G,,"-1,179,839",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2022,Balance imports/exports (millions of US dollars),G,,"-1,310,812",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,1995,Imports CIF (millions of US dollars),S,,"2,866",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
