Zone code,Region/Countries/Area,Year,Series,System of trade,System of trade footnote,Value,Footnotes,Source
784,United Arab Emirates,1995,Balance imports/exports (millions of US dollars),S,,"6,915",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
784,United Arab Emirates,2005,Balance imports/exports (millions of US dollars),S,,"34,639",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
784,United Arab Emirates,2010,Balance imports/exports (millions of US dollars),S,,"11,361",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
784,United Arab Emirates,2015,Balance imports/exports (millions of US dollars),S,,"13,454",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
784,United Arab Emirates,2020,Balance imports/exports (millions of US dollars),S,,"88,336",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
784,United Arab Emirates,2021,Balance imports/exports (millions of US dollars),S,,"77,631",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
784,United Arab Emirates,2022,Balance imports/exports (millions of US dollars),S,,"162,158",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,1995,Imports CIF (millions of US dollars),G,,"261,456",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2005,Imports CIF (millions of US dollars),G,,"528,461",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2010,Imports CIF (millions of US dollars),G,,"627,618",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2015,Imports CIF (millions of US dollars),G,,"630,251",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2020,Imports CIF (millions of US dollars),G,,"634,175",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2021,Imports CIF (millions of US dollars),G,,"688,237",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2022,Imports CIF (millions of US dollars),G,,"822,055",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,1995,Exports FOB (millions of US dollars),G,,"234,372",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2005,Exports FOB (millions of US dollars),G,,"392,744",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2010,Exports FOB (millions of US dollars),G,,"422,014",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2015,Exports FOB (millions of US dollars),G,,"466,296",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2020,Exports FOB (millions of US dollars),G,,"395,692",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2021,Exports FOB (millions of US dollars),G,,"470,548",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2022,Exports FOB (millions of US dollars),G,,"532,327",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,1995,Balance imports/exports (millions of US dollars),G,,"-27,084",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2005,Balance imports/exports (millions of US dollars),G,,"-135,717",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2010,Balance imports/exports (millions of US dollars),G,,"-205,603",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2015,Balance imports/exports (millions of US dollars),G,,"-163,955",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2020,Balance imports/exports (millions of US dollars),G,,"-238,483",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2021,Balance imports/exports (millions of US dollars),G,,"-217,689",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
826,United Kingdom,2022,Balance imports/exports (millions of US dollars),G,,"-289,728",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,1995,Imports CIF (millions of US dollars),G,,"1,653",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2005,Imports CIF (millions of US dollars),G,,"3,247",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2010,Imports CIF (millions of US dollars),G,,"8,013",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2015,Imports CIF (millions of US dollars),G,,"14,706",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2020,Imports CIF (millions of US dollars),G,,"8,517",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2021,Imports CIF (millions of US dollars),G,,"10,873",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2022,Imports CIF (millions of US dollars),G,,"15,654",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,1995,Exports FOB (millions of US dollars),G,,685,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2005,Exports FOB (millions of US dollars),G,,"1,672",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2010,Exports FOB (millions of US dollars),G,,"4,051",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2015,Exports FOB (millions of US dollars),G,,"5,854",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2020,Exports FOB (millions of US dollars),G,,"6,076",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2021,Exports FOB (millions of US dollars),G,,"6,391",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2022,Exports FOB (millions of US dollars),G,,"6,825",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,1995,Balance imports/exports (millions of US dollars),G,,-968,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2005,Balance imports/exports (millions of US dollars),G,,"-1,575",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2010,Balance imports/exports (millions of US dollars),G,,"-3,962",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2015,Balance imports/exports (millions of US dollars),G,,"-8,852",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2020,Balance imports/exports (millions of US dollars),G,,"-2,440",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2021,Balance imports/exports (millions of US dollars),G,,"-4,482",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
834,United Rep. of Tanzania,2022,Balance imports/exports (millions of US dollars),G,,"-8,830",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,1995,Imports CIF (millions of US dollars),G,,"770,821",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2005,Imports CIF (millions of US dollars),G,,"1,732,321",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2010,Imports CIF (millions of US dollars),G,,"1,968,260",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2015,Imports CIF (millions of US dollars),G,,"2,313,425",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2020,Imports CIF (millions of US dollars),G,,"2,405,382",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2021,Imports CIF (millions of US dollars),G,,"2,932,976",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2022,Imports CIF (millions of US dollars),G,,"3,372,902",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,1995,Exports FOB (millions of US dollars),G,,"582,965",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2005,Exports FOB (millions of US dollars),G,,"904,339",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2010,Exports FOB (millions of US dollars),G,,"1,278,099",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2015,Exports FOB (millions of US dollars),G,,"1,501,846",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2020,Exports FOB (millions of US dollars),G,,"1,430,254",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2021,Exports FOB (millions of US dollars),G,,"1,753,137",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2022,Exports FOB (millions of US dollars),G,,"2,062,090",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,1995,Balance imports/exports (millions of US dollars),G,,"-187,857",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2005,Balance imports/exports (millions of US dollars),G,,"-827,981",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2010,Balance imports/exports (millions of US dollars),G,,"-690,161",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2015,Balance imports/exports (millions of US dollars),G,,"-811,579",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2020,Balance imports/exports (millions of US dollars),G,,"-975,128",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2021,Balance imports/exports (millions of US dollars),G,,"-1,179,839",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
840,United States of America,2022,Balance imports/exports (millions of US dollars),G,,"-1,310,812",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,1995,Imports CIF (millions of US dollars),S,,"2,866",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,2005,Imports CIF (millions of US dollars),S,,"3,879",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,2010,Imports CIF (millions of US dollars),S,,"8,622",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,2015,Imports CIF (millions of US dollars),S,,"9,489",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,2020,Imports CIF (millions of US dollars),S,,"7,564",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,2021,Imports CIF (millions of US dollars),S,,"10,320",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,2022,Imports CIF (millions of US dollars),S,,"12,973",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,1995,Exports FOB (millions of US dollars),S,,"2,106",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,2005,Exports FOB (millions of US dollars),S,,"3,422",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,2010,Exports FOB (millions of US dollars),S,,"6,724",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,2015,Exports FOB (millions of US dollars),S,,"7,670",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,2020,Exports FOB (millions of US dollars),S,,"6,864",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,2021,Exports FOB (millions of US dollars),S,,"9,541",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,2022,Exports FOB (millions of US dollars),S,,"11,190",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,1995,Balance imports/exports (millions of US dollars),S,,-760,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,2005,Balance imports/exports (millions of US dollars),S,,-457,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,2010,Balance imports/exports (millions of US dollars),S,,"-1,898",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,2015,Balance imports/exports (millions of US dollars),S,,"-1,820",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,2020,Balance imports/exports (millions of US dollars),S,,-701,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,2021,Balance imports/exports (millions of US dollars),S,,-779,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
858,Uruguay,2022,Balance imports/exports (millions of US dollars),S,,"-1,783",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,1995,Imports CIF (millions of US dollars),G,,"2,874",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2005,Imports CIF (millions of US dollars),G,,"3,657",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2010,Imports CIF (millions of US dollars),G,,"8,680",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2015,Imports CIF (millions of US dollars),G,,"12,416",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2020,Imports CIF (millions of US dollars),G,,"20,020",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2021,Imports CIF (millions of US dollars),G,,"23,886",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2022,Imports CIF (millions of US dollars),G,,"28,264",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,1995,Exports FOB (millions of US dollars),G,,"3,718",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2005,Exports FOB (millions of US dollars),G,,"4,458",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2010,Exports FOB (millions of US dollars),G,,"11,688",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2015,Exports FOB (millions of US dollars),G,,"12,871",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2020,Exports FOB (millions of US dollars),G,,"13,281",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2021,Exports FOB (millions of US dollars),G,,"14,092",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2022,Exports FOB (millions of US dollars),G,,"15,287",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,1995,Balance imports/exports (millions of US dollars),G,,844,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2005,Balance imports/exports (millions of US dollars),G,,801,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2010,Balance imports/exports (millions of US dollars),G,,"3,008",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2015,Balance imports/exports (millions of US dollars),G,,455,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2020,Balance imports/exports (millions of US dollars),G,,"-6,740",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2021,Balance imports/exports (millions of US dollars),G,,"-9,794",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
860,Uzbekistan,2022,Balance imports/exports (millions of US dollars),G,,"-12,977",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,1995,Imports CIF (millions of US dollars),G,,95,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,2005,Imports CIF (millions of US dollars),G,,149,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,2010,Imports CIF (millions of US dollars),G,,276,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,2015,Imports CIF (millions of US dollars),G,,354,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,2020,Imports CIF (millions of US dollars),G,,245,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,2021,Imports CIF (millions of US dollars),G,,307,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,2022,Imports CIF (millions of US dollars),G,,343,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,1995,Exports FOB (millions of US dollars),G,,28,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,2005,Exports FOB (millions of US dollars),G,,38,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,2010,Exports FOB (millions of US dollars),G,,46,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,2015,Exports FOB (millions of US dollars),G,,39,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,2020,Exports FOB (millions of US dollars),G,,78,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,2021,Exports FOB (millions of US dollars),G,,76,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,2022,Exports FOB (millions of US dollars),G,,74,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,1995,Balance imports/exports (millions of US dollars),G,,-67,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,2005,Balance imports/exports (millions of US dollars),G,,-111,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,2010,Balance imports/exports (millions of US dollars),G,,-230,,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,2015,Balance imports/exports (millions of US dollars),G,,-316,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,2020,Balance imports/exports (millions of US dollars),G,,-167,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,2021,Balance imports/exports (millions of US dollars),G,,-230,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
548,Vanuatu,2022,Balance imports/exports (millions of US dollars),G,,-269,Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
862,Venezuela (Boliv. Rep. of),1995,Imports CIF (millions of US dollars),G,,"10,791",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
862,Venezuela (Boliv. Rep. of),2005,Imports CIF (millions of US dollars),G,,"21,848",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
862,Venezuela (Boliv. Rep. of),2010,Imports CIF (millions of US dollars),G,,"32,343",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
862,Venezuela (Boliv. Rep. of),2015,Imports CIF (millions of US dollars),G,,"40,146",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
862,Venezuela (Boliv. Rep. of),2020,Imports CIF (millions of US dollars),G,,"9,426",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
862,Venezuela (Boliv. Rep. of),2021,Imports CIF (millions of US dollars),G,,"10,508",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
862,Venezuela (Boliv. Rep. of),2022,Imports CIF (millions of US dollars),G,,"13,841",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
862,Venezuela (Boliv. Rep. of),1995,Exports FOB (millions of US dollars),G,,"19,093",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
862,Venezuela (Boliv. Rep. of),2005,Exports FOB (millions of US dollars),G,,"55,413",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
862,Venezuela (Boliv. Rep. of),2010,Exports FOB (millions of US dollars),G,,"66,963",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
862,Venezuela (Boliv. Rep. of),2015,Exports FOB (millions of US dollars),G,,"37,236",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
862,Venezuela (Boliv. Rep. of),2020,Exports FOB (millions of US dollars),G,,"6,279",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
862,Venezuela (Boliv. Rep. of),2021,Exports FOB (millions of US dollars),G,,"3,175",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
862,Venezuela (Boliv. Rep. of),2022,Exports FOB (millions of US dollars),G,,"4,833",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
862,Venezuela (Boliv. Rep. of),1995,Balance imports/exports (millions of US dollars),G,,"8,302",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
862,Venezuela (Boliv. Rep. of),2005,Balance imports/exports (millions of US dollars),G,,"33,565",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
862,Venezuela (Boliv. Rep. of),2010,Balance imports/exports (millions of US dollars),G,,"34,620",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
862,Venezuela (Boliv. Rep. of),2015,Balance imports/exports (millions of US dollars),G,,"-2,910",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
862,Venezuela (Boliv. Rep. of),2020,Balance imports/exports (millions of US dollars),G,,"-3,147",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
862,Venezuela (Boliv. Rep. of),2021,Balance imports/exports (millions of US dollars),G,,"-7,334",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
862,Venezuela (Boliv. Rep. of),2022,Balance imports/exports (millions of US dollars),G,,"-9,008",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
704,Viet Nam,1995,Imports CIF (millions of US dollars),G,,"8,155",Estimate.,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
704,Viet Nam,2005,Imports CIF (millions of US dollars),G,,"36,761",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
704,Viet Nam,2010,Imports CIF (millions of US dollars),G,,"84,839",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
704,Viet Nam,2015,Imports CIF (millions of US dollars),G,,"165,776",,"United Nations Statistics Division, New York, Commodity Trade Statistics Database (UN COMTRADE), last accessed June 2023."
